X,Y,Z,Label
8.961258793484428997e-01,4.271736587669661134e-02,-5.562000356444583016e-01,1.110961648072680497e+00
9.922282517854461581e-01,2.046336317751884515e-01,1.124431090804498323e+00,-4.587634535108774614e+00
-9.914309599946843354e-01,5.843547303350440369e-01,8.693682597374638998e-01,-1.439790173336687573e+00
1.737158140919300431e-01,1.965980219915679283e+00,1.984795824490730665e+00,-3.316194259031022717e+00
-9.853718431059946825e-01,2.794915577299099674e-01,-1.170418105886360971e+00,4.541135014010030169e+00
-2.024460542814155162e-01,6.611926015184206307e-01,2.070658375240463922e-02,-2.038550535077291170e-01
-2.458332416863116474e-02,1.021061293838472217e-01,3.022155807186344134e-04,-2.458580095590643874e-02
9.673348561522157052e-01,6.625377605854525509e-01,-7.464979761955101711e-01,1.314497498687736021e+00
-9.453156084767075917e-01,6.406525730216632297e-01,6.738429820311817586e-01,-1.238560907855408288e+00
2.768761765432430910e-01,1.893614341889044317e+00,1.960905605594428280e+00,-3.422134316978916679e+00
1.055078035512159590e-01,1.690308173991440732e+00,-1.994418474984147593e+00,3.035888112582116438e+00
-2.167441420575527411e-01,7.655284384855429725e-01,1.976228445028997971e+00,-2.923114564385489889e+00
1.064766711557321860e-01,4.953811607849734067e-02,-5.684799221296166216e-03,1.066788972421720133e-01
-5.169994612311953341e-01,1.662062227990756424e+00,1.855985722478274536e+00,-2.598250789478300682e+00
6.040982202441084192e-01,1.321072354289080319e+00,1.796909869620084921e+00,-3.790226439342476272e+00
-2.686410836662782020e-01,3.047289673026194468e-01,-1.963240348078613140e+00,3.413574630973499779e+00
-9.676058083148439959e-01,1.992142542020374441e+00,-1.252465838709670320e+00,4.457161177363515137e+00
-9.326435278956697328e-01,2.004668748482461016e-01,-1.360799182197409030e+00,4.343264328870857227e+00
-6.366163513585886280e-01,1.734229083187325715e+00,-1.771180667018356969e+00,3.831695308889360163e+00
5.301329822563984884e-01,5.885323282593779570e-01,-1.847914512863140679e+00,2.582835261425764362e+00
-9.999984272304373034e-01,8.707069326503140694e-01,1.001773566083280276e+00,-1.572569893807981067e+00
7.218236388299129613e-01,1.590913053552629242e+00,1.692077043707088446e+00,-3.948026387438055451e+00
-7.670505818581591084e-01,1.355016711988020539e+00,3.584133691612180206e-01,-8.742313633259333194e-01
-5.793727424829399064e-01,1.875728748888078279e+00,1.815062712475424611e+00,-2.523633755513805976e+00
3.165875145767976795e-01,1.242280650920766449e+00,1.948563306065592027e+00,-3.463722440243188760e+00
8.758802257862569052e-01,1.956203229581054970e-01,1.482528579543860525e+00,-4.208849654974200050e+00
8.496998952310284015e-01,1.768720726483900663e+00,-1.527266619505141199e+00,2.126176791885643347e+00
9.942058233515357335e-01,1.538311049977182154e+00,1.107493166359052372e+00,-4.604687720187893518e+00
5.575480168576618656e-01,1.423740901786644031e+00,-1.830144691543641899e+00,2.550163475097448007e+00
1.847886671271263548e-01,1.074670947074707339e-01,1.982778280438360241e+00,-3.327449475406241586e+00
7.320446041161020601e-01,7.924454893234880171e-01,1.681256704616181707e+00,-3.962911009026551579e+00
6.641136316139342188e-01,3.348716389190784515e-01,1.747631650149023441e+00,-3.867900278074617670e+00
9.987142164585451898e-01,1.643807816815737954e+00,-1.050694317665732402e+00,1.621512382947868813e+00
-6.755682459062126721e-01,1.401057245635725534e+00,1.737297460407400962e+00,-2.399857508668123085e+00
-6.808319396002757706e-01,1.766155194638270531e+00,2.675603301157655212e-01,-7.488978831843891015e-01
5.147260764708779801e-01,1.933150213848327859e+00,-1.426453089876420499e-01,5.406881201056298325e-01
-2.537179993037461112e-01,1.549495228384997203e+00,-1.967278231342618700e+00,3.398114756831144945e+00
8.424157045607363337e-01,1.988466166441524186e+00,-1.538828155082339944e+00,2.139841763320859513e+00
-8.288137034986370333e-01,1.229539772288597677e+00,1.559524659771911459e+00,-2.164608496909898872e+00
3.255564110314771997e-01,7.425920778289563096e-02,1.945522619103479567e+00,-3.473192791405406599e+00
8.668781904578339859e-01,2.850303030059175846e-02,1.498520012545686342e+00,-4.190498305686401359e+00
-9.556042831373250390e-01,6.842077504075774197e-01,1.294653107992430829e+00,-1.869888817130563208e+00
-7.830838184659496548e-01,1.646943438135074267e+00,1.621916178642095918e+00,-2.241983624312910983e+00
-4.016935610268299039e-01,1.732269412649461993e+00,8.422585588498709974e-02,-4.133654193906762253e-01
9.877648854477479867e-01,1.921625057645355739e+00,-1.155950412235419833e+00,1.727385891890156122e+00
9.629852207732173541e-01,1.302429370976367906e-01,-1.269554195983586542e+00,1.843726388622789703e+00
-8.917989284960631258e-01,8.914222197532817304e-02,1.452431951936723475e+00,-2.040286803654330683e+00
-9.051199548943504869e-01,1.826567192734067424e+00,5.748437143213699363e-01,-1.131661779715034122e+00
-1.360876711964276176e-01,6.100933967257231583e-01,1.990696798091289299e+00,-3.005081388634548656e+00
4.096909676812987566e-01,1.115974801219265400e+00,-1.912224375359681483e+00,2.719477385065387054e+00
8.598704374367840408e-01,1.964889766001419735e+00,1.510512321910327138e+00,-4.176608482504553521e+00
9.594198026093379017e-01,8.008970694718466898e-01,-1.281981634793933011e+00,1.856655262142018703e+00
4.924917064160548308e-01,1.331742796619679758e+00,-1.870317137089350101e+00,2.626642225433606814e+00
5.030186886125688206e-01,8.017591272639705835e-01,-1.864275534136244916e+00,2.614504675062897299e+00
-7.670328589202016767e-01,1.536389328925559461e+00,1.641607818949162967e+00,-2.267388913416312324e+00
-9.281023067996795328e-01,1.055429451145731612e+00,6.276747280762243753e-01,-1.189283156551840692e+00
7.349596063635648324e-01,4.750462759726994388e-01,-3.218891115651409951e-01,8.256071111703648935e-01
-8.417353762114413440e-01,5.426122025169324292e-01,1.539890318892813026e+00,-2.141103127199398770e+00
-9.381278209311021410e-01,5.161184250768144910e-01,6.537108266274240798e-01,-1.217183691626300357e+00
-2.824973539589077931e-01,1.064640656517121586e+00,1.959268077758358206e+00,-2.855196143415799082e+00
-3.693870942806819491e-01,1.406378032031328607e+00,7.072438180113937989e-02,-3.783493820309455913e-01
9.129008519940164934e-01,1.898559800086284222e+00,1.408181374426368038e+00,-4.291927946745711431e+00
3.108460093795011314e-01,1.388174750165959814e+00,-1.950460287677943327e+00,2.825509645630521316e+00
7.483021554724604840e-01,1.562385687924781275e+00,1.663358036142827956e+00,-3.987091554885956235e+00
1.765862342554818942e-01,3.378522317291312582e-01,-1.571482695741677205e-02,1.775170955951777263e-01
-9.689184607369826230e-01,7.481252500146513551e-01,1.247380307306536151e+00,-1.820771916049666039e+00
6.674842328370379496e-01,8.275604397165321480e-01,-2.553760688012028934e-01,7.308250751590151806e-01
-9.277972159944468666e-01,1.372760460000945981e+00,-1.373084877732874354e+00,4.330057225129511522e+00
9.802985288360489546e-01,5.917839527537471778e-01,-8.024783698885659122e-01,1.371967231692756028e+00
9.449733795187715835e-01,6.065838428393321990e-01,1.327147232910308450e+00,-4.379105875237216061e+00
-6.099056708472044841e-01,7.117783092817362434e-01,2.075259798148449963e-01,-6.559415542477382566e-01
9.426643659814668008e-02,1.620604163086464489e+00,-4.452995117213198739e-03,9.440660896532637736e-02
3.343965580943385474e-01,1.155180180086697428e+00,-5.756753985515772332e-02,3.409648547569453236e-01
9.903844215094775860e-01,1.505545596654689344e-01,-1.138342681885734065e+00,1.709584136187677128e+00
-8.651679875842794853e-01,1.564921993809376133e-01,1.501482156471561691e+00,-2.096107396486758034e+00
3.488222347991623562e-01,7.425738885649986187e-01,1.937188907589989739e+00,-3.497906762965435234e+00
-8.476328840762357153e-01,1.533182101212316573e+00,4.694168360825961006e-01,-1.011507918333429457e+00
-9.167751303066754565e-01,1.377366852957361054e+00,-1.399403756180607417e+00,4.301522597376276735e+00
-1.916772285970102241e-01,1.415964709302373281e+00,1.981458017460436150e+00,-2.948721876032207589e+00
-6.177407025155154940e-01,1.534420132108193835e+00,-1.786381856641948040e+00,3.807459074912098451e+00
4.012318988999900582e-01,5.743054257726587508e-01,-8.402349194692326773e-02,4.128613528393490495e-01
-3.950297949879135739e-01,1.096512563884175950e+00,8.133169148391372616e-02,-4.061002836338709066e-01
-4.431081403656890183e-01,1.086705280633539106e+00,-1.896468167835122287e+00,3.600655463235916454e+00
-3.803257310582450756e-01,1.479265002359898551e+00,7.514739644902801441e-02,-3.901484687865985901e-01
8.567128037646775107e-01,1.913741138211292769e+00,-1.515793729959627578e+00,2.112730201054231927e+00
-8.143822539597701526e-01,5.559798895909318084e-01,4.196711755949008582e-01,-9.516639226083823955e-01
-6.181885367620983951e-01,1.586563345514096390e+00,-1.786029855041102010e+00,3.808028689385390297e+00
9.758652945031633941e-01,1.319941097046524847e+00,-1.218373366013930648e+00,1.790943622293035942e+00
9.521512158187562802e-01,1.160475741726920251e+00,-1.305627325700540187e+00,1.881393537383779346e+00
-9.986010876522992685e-01,1.549759558694803863e+00,1.052875965614302745e+00,-1.623696962494664442e+00
6.605198677819995590e-01,1.888064932856198697e+00,-1.750808566989781934e+00,2.420081692862907641e+00
9.586856400969607783e-01,7.338283573882597999e-02,-7.155323507463799970e-01,1.282345236697237878e+00
-6.375712016972110430e-01,2.948002050264413310e-01,1.770391434769607475e+00,-2.450251197697761896e+00
5.772147021065428263e-02,1.512574463002231528e+00,1.998332726037126639e+00,-3.199346224377777492e+00
3.411770699776950910e-01,1.675827058201690978e-01,-1.939999046234321955e+00,2.793423836790887016e+00
-9.268563704986436669e-01,1.032247401482186078e+00,-1.375416127072454309e+00,4.327543280607707210e+00
-3.843764227025022184e-01,4.397215532832139395e-01,7.682354575605243596e-02,-3.945322582515081167e-01
7.562127381927497005e-01,5.485914076855029631e-01,-3.456741678681607421e-01,8.575055561216632372e-01
-2.278449464935618785e-01,1.403680965888832510e+00,-1.973697427519117031e+00,3.371456493063559545e+00
-3.923264437574280339e-01,6.038554653742322920e-02,8.017395039678854030e-02,-4.031594540683913208e-01
-8.988875021207987093e-01,1.746638855803807289e+00,-1.438179482097269091e+00,4.258816610287365911e+00
6.548150493360775926e-01,8.889579107045399997e-01,-2.442108421239490568e-01,7.139378825431834663e-01
1.181570883309295689e-01,1.004786587814202159e+00,-1.992994915635098785e+00,3.023158889725204634e+00
-6.530982755590851729e-01,1.080095927387383803e+00,-1.757273162380490916e+00,3.853261266695378495e+00
1.670636626662541369e-01,1.291088589158987832e+00,-1.985946110401849651e+00,2.973741933227799450e+00
6.829719783180444870e-02,6.897131732454961917e-01,1.997665020319106643e+00,-3.209943058643093927e+00
9.373133600580094704e-01,2.022149811269826625e-01,-6.515123172093963966e-01,1.214839167646288853e+00
-8.176024033013978842e-01,6.367578733323531193e-01,4.242167854862575194e-01,-9.572345609304701020e-01
8.303528947640216318e-01,3.362842360456406166e-01,1.557237893683666830e+00,-4.121333332300273433e+00
-6.563564579691217871e-01,1.112266358900947827e+00,2.455490737746898189e-01,-7.159791581178972519e-01
-7.625486135593739778e-01,6.360572619207729428e-01,1.646930917454620058e+00,-2.274349087963208227e+00
-1.474760220391096999e-01,1.916134355986869764e+00,-1.989065631251799360e+00,3.289608556741253853e+00
9.511400876061698595e-01,1.931468555960561329e+00,1.308759669886673471e+00,-4.398500270115732746e+00
-9.262043680827860559e-01,1.240251761136482944e+00,-1.377021840938116970e+00,4.325810241392807676e+00
-9.785119427021705674e-01,1.234994535334571930e+00,7.938098499219130577e-01,-1.363116489362454331e+00
-9.758339937583008217e-01,1.970757129134211860e+00,7.814868044585759899e-01,-1.350505741264224957e+00
9.881818988994183206e-01,1.774566302470371948e+00,1.153285794147858923e+00,-4.558496468158915960e+00
-1.740856953480972857e-01,1.530139898316279945e+00,1.984730506623598734e+00,-2.966615443876637670e+00
-8.019828460630766820e-01,6.271812234854023949e-01,4.026529362082982288e-01,-9.306072806615151016e-01
-7.860442857910635572e-01,7.310780562361527402e-01,-1.618170187549688332e+00,4.045976288542068922e+00
5.907174571520945605e-01,4.025335315217308807e-01,1.806878482682344966e+00,-3.773540381471672145e+00
-8.700360419707561244e-01,9.742962538347492707e-01,-1.492988119199500252e+00,4.196868078630436649e+00
-3.341984995729349039e-01,1.980737044279159198e+00,-1.942502712400977050e+00,3.482347359452962809e+00
-4.186962822706636334e-01,1.824301906023177544e+00,9.187367441928828704e-02,-4.320092314002003109e-01
-9.980469245793727184e-01,2.366988680389381372e-01,1.062468682855139512e+00,-1.633305710131269572e+00
-5.832836462689855450e-01,5.038057858101230302e-02,1.812268544260552172e+00,-2.518827240256975575e+00
8.813936767257479765e-01,1.797275336816532398e+00,-5.276175419981520287e-01,1.078804442889181425e+00
9.518072517993440007e-01,1.074340255897414886e+00,1.306696846123627687e+00,-4.400668299584893361e+00
9.892026802294497934e-01,4.003797764169123585e-01,1.146553940332128096e+00,-4.565305288131876971e+00
-6.218356804426934392e-01,1.347306539169270678e+00,2.168522575347787695e-01,-6.710845053111150760e-01
8.011493737054357078e-01,1.288446355859639958e+00,1.598464435878514056e+00,-4.070805948287961940e+00
-7.199231224854525379e-01,2.441712136729343730e-01,1.694053814708049943e+00,-2.337901106948455876e+00
-4.913126419298776693e-01,5.192004669952390294e-01,1.870983287945230167e+00,-2.627996459647336192e+00
-7.280509308236596810e-01,1.201559286265159177e-01,1.685523042739485611e+00,-2.326118197924664344e+00
3.293639622215339124e-01,4.197209477402839006e-01,1.944203039811740918e+00,-3.477222525583593349e+00
9.935727242649837754e-01,2.646113497061257647e-01,1.113195590005346736e+00,-4.598950252087970370e+00
4.638911002694932617e-01,3.864725849491121856e-01,1.885892232210419017e+00,-3.623975121896474416e+00
8.986359188491166439e-01,1.370934291826233942e+00,-5.613047921914307015e-01,1.116650138641982704e+00
-9.707095837428371121e-01,9.899948852213547035e-02,-1.240255913620888606e+00,4.469759502325512557e+00
-9.958627003178169845e-01,2.037092304964329692e-01,-1.090870688980033254e+00,4.621392763884539789e+00
-7.559767400718534480e-01,2.683472761565752762e-01,3.454015211823867615e-01,-8.571449575502030349e-01
3.497990611742231304e-02,6.330822419162680514e-01,1.999388015821690789e+00,-3.176579697170819561e+00
9.656150195452163354e-01,5.975006217038818512e-01,-7.400237818016974778e-01,1.307798752625693339e+00
-9.124287603642883271e-02,5.101275706332788484e-01,4.171331215755302857e-03,-9.136995618475898806e-02
-9.950230660791752335e-01,1.501073306864832535e+00,-1.099644859227143723e+00,4.612578482735360197e+00
8.164977681664442599e-01,1.996045575516201209e+00,1.577348590176866683e+00,-4.096911328075073300e+00
4.548207771678012268e-01,1.067955847257591628e+00,-1.890582989202284958e+00,2.669421691950920383e+00
-9.116558388348031672e-01,1.888405435827884116e+00,1.410954537045658430e+00,-1.994297178815819027e+00
-6.476686103304598596e-01,7.932202242521293467e-01,1.761922155598989459e+00,-2.437072090567638849e+00
9.992307268491248395e-01,2.133648936054268752e-01,-9.607832367402715512e-01,1.531569504305435370e+00
-6.803899149980419114e-01,8.175476589396746263e-01,1.732850300927111231e+00,-2.393298097525129009e+00
9.999710366998003641e-01,5.922555468293866365e-01,-9.923891024493478596e-01,1.563185355764489692e+00
1.624063882019264604e-01,9.868139245783562608e-01,-1.327604413837957242e-02,1.631289314617288266e-01
-6.559529370983862018e-01,1.314087353832846361e+00,2.451982085924804267e-01,-7.154444287695169713e-01
4.929007233676061528e-01,9.221004383048163611e-01,-1.299144427680168912e-01,5.154204537949144127e-01
-9.063654651209351876e-01,1.870321024155651157e+00,1.422494548646619617e+00,-2.006992141840810984e+00
9.300951924996111453e-01,1.769529644598759832e+00,-1.367318571391525683e+00,1.946920738933979766e+00
-7.190644128707306404e-01,1.403955190332394354e+00,3.050565705448597953e-01,-8.024551014159332363e-01
-9.672916528155101057e-01,9.793698247290982817e-01,7.463331744326060502e-01,-1.314327128064009198e+00
4.405994072776921178e-02,2.633745636289137604e-01,-1.999028889283520849e+00,3.097518444959382222e+00
-7.602033998824447858e-01,7.940273335552667788e-01,-1.649685147442337518e+00,4.005218785832666661e+00
9.074554770143481441e-01,1.408803078802347342e+00,1.420148256258028319e+00,-4.278780290699828903e+00
-5.823865586934000582e-01,5.697710411074623504e-01,1.812911985551485694e+00,-2.519931225282659337e+00
-9.897750869574736265e-01,2.079761550868408637e-01,8.573631280547501232e-01,-1.427671307889939678e+00
1.722403118582043202e-01,1.815796915021256286e+00,-1.985054960380885802e+00,2.968489133149830650e+00
-9.906656342059717568e-01,1.418101619631089161e+00,-1.136314347019232951e+00,4.575648907395012621e+00
-9.575448011037753782e-01,1.230552853270194369e+00,-1.288284501628393697e+00,4.419954186401577445e+00
-6.248626439782637432e-01,1.584997811217833119e+00,-1.780734702802746927e+00,3.816548242388973833e+00
-9.405277992960943134e-01,1.671292075166951330e+00,1.339716733104576063e+00,-1.917412029281138519e+00
-9.971668767939498856e-01,9.669179963420466706e-01,-1.075221139482192445e+00,4.637096723383473673e+00
-7.032312028070543120e-01,1.762376502818880031e+00,1.710961233400629000e+00,-2.361660474461654502e+00
5.418648301222662722e-01,1.832838021402210860e+00,1.840465648243024610e+00,-3.714246985940799384e+00
-8.950465526808555339e-01,5.431021908495627937e-01,-1.445972721737682543e+00,4.250128230026284371e+00
-5.884478193543982716e-01,1.215090719581588541e+00,1.808535196449142513e+00,-2.512454901051817568e+00
9.763908697500910394e-01,1.053168057640938349e+00,-1.216011271624100054e+00,1.788523762358223967e+00
8.525267560216407414e-01,1.075891558303804896e+00,1.522683585228403746e+00,-4.162393254393691677e+00
8.233056715544972981e-01,1.875326187929124089e+00,-1.567598248047153753e+00,2.174382032805595610e+00
-4.403923088410373055e-01,6.103774053860580029e-01,-1.897805443464039232e+00,3.597628244384179830e+00
-8.397707902833502214e-01,1.966867956469152467e+00,1.542941083163613225e+00,-2.144731732296655036e+00
-9.085758177994320839e-01,1.804262429608464169e+00,5.822800180622271782e-01,-1.139861900356492264e+00
-9.263976483201250556e-01,9.174457772270052658e-01,6.234533266818814701e-01,-1.184730561021624551e+00
7.151359385787958711e-01,1.634906527236332341e+00,-1.698985399956983944e+00,2.344774086562463111e+00
-6.213653870832763770e-01,1.538093988640281129e+00,1.783520935096727378e+00,-2.471108521991418172e+00
-4.886151030233326642e-02,1.355789939237042496e+00,1.998805563065692459e+00,-3.092711679990546525e+00
-4.599287460057223664e-01,6.396677787663085368e-01,1.120441741856728068e-01,-4.779149518747571879e-01
-9.632232765169356226e-01,3.929019836419078704e-01,1.268702287999151634e+00,-1.842841844784375738e+00
-5.516149788281581728e-02,1.343055393531516373e+00,-1.998477445489543314e+00,3.196782163996057413e+00
-6.208821999919209578e-01,1.685946592802168409e+00,1.783903880417230914e+00,-2.471725058199429448e+00
2.251820279980315531e-02,3.250557735473935672e-02,-2.535668767470466989e-04,2.252010628298663567e-02
-8.571236450380795846e-01,1.285606750617024119e+00,-1.515110723162153006e+00,4.171252156231031627e+00
9.529727659592416300e-01,8.857460492444249045e-01,-6.969440524589685104e-01,1.262898548497715323e+00
-3.145935569690920808e-01,1.796175510253967156e+00,-1.949226471351033663e+00,3.461621093826726892e+00
-8.453852174078966275e-01,6.429458617084105043e-01,-1.534157124999941502e+00,4.148878578347946267e+00
7.019911653846867550e-01,9.483696245272434933e-01,-1.712185652566695193e+00,2.363403143641867210e+00
9.522864872901845024e-01,1.029534208070372658e+00,-1.305205580100563090e+00,1.880950629125458073e+00
-9.547680964202986953e-01,2.808790427421059555e-01,-1.297351445360467537e+00,4.410471558530474567e+00
-9.986079172944677396e-01,1.425784605397812710e+00,-1.052746824708274742e+00,4.659617666058426977e+00
-4.386266902248727728e-01,1.660952690241919161e+00,1.013306355380898527e-01,-4.540699433610028146e-01
7.851042353039685562e-01,1.158185537925204844e-01,1.619363657076979823e+00,-4.044457056869547706e+00
-9.278933799522681714e-01,5.827776410738054746e-01,1.372845645597150277e+00,-1.952870245819270822e+00
1.344783922133091225e-01,7.608936307011582301e-02,1.990916526266326425e+00,-3.276479707999462310e+00
-7.016229331213270637e-01,1.913088209376484716e+00,2.874515737732447063e-01,-7.776725962857327090e-01
3.272799532433834924e-01,1.334337641407647101e+00,1.944927421659996547e+00,-3.475016210905734315e+00
8.312136731689502289e-01,1.928400838909563042e+00,-4.440469178635829683e-01,9.812871846597140957e-01
-8.932431184237986654e-01,1.062988556662615602e+00,5.504260557054850844e-01,-1.104508021228845616e+00
-5.520589062197734931e-01,1.604137047791227788e+00,-1.833805111559906109e+00,3.726424168238833268e+00
-9.542879304111380190e-01,7.488279677594800177e-01,-1.298888852036383490e+00,4.408860912931865883e+00
4.276394527855468808e-01,7.076380651452818249e-01,-9.605061069699372123e-02,4.418797879468094880e-01
-8.517701676410261991e-01,7.565356342102653731e-01,1.523915624425134174e+00,-2.122237855996601752e+00
7.638458883272091215e-01,1.315724267452856422e+00,-3.546013178773783636e-01,8.692512180590901139e-01
-5.628197213502291740e-01,7.189063020433044127e-01,-1.826579676292158894e+00,3.739385819722750526e+00
-7.701125102379562382e-01,1.800734903208451199e+00,3.620919176127380679e-01,-8.790175066419393390e-01
4.713547059321788746e-01,1.966549730100310533e+00,-1.180562709585213366e-01,4.908261944013365130e-01
-8.357354346462205763e-01,6.085303067401182098e-02,1.549132300339993495e+00,-2.152121963268279980e+00
-4.076956211526755469e-01,3.872465808049929681e-01,8.688211029849268741e-02,-4.199289982867199233e-01
-7.994193585247335587e-01,2.244999851747719877e-01,3.992265907882543985e-01,-9.263281055962980792e-01
-6.964549442569578641e-01,8.472809418288651528e-02,1.717600523007082103e+00,-2.371147229512350574e+00
5.526120015351912440e-02,4.554819866945729601e-01,-1.528067616524020345e-03,5.528936498618012424e-02
-9.766934339972624946e-01,8.935866407381622967e-01,1.214639083082822868e+00,-1.787118612244766869e+00
-9.308083432859790562e-01,1.673980730577367515e+00,6.344923693420192468e-01,-1.196618216682815428e+00
2.331744766653567336e-01,4.436480610199922126e-01,-2.756508524640222113e-02,2.353408738286542345e-01
7.031302571993452988e-01,9.878905113244025316e-01,-1.711061067286616666e+00,2.361802449179618790e+00
-9.999986532976367082e-01,1.859237478893508877e+00,9.983588409848517253e-01,-1.569155167043030374e+00
-7.552330115995671278e-01,1.334429413573349876e+00,-1.655456404492509304e+00,3.997602195514495360e+00
-2.697941053482081908e-01,1.596158039511994975e+00,-1.962918034268420930e+00,3.414771854997000755e+00
8.965424118551543753e-01,1.101987940370972474e+00,1.442957902903811762e+00,-4.253493751971189951e+00
-7.309603379665428058e-01,1.960932917681259990e+00,1.682419947187827614e+00,-2.321864507855073700e+00
-4.861344181510781071e-01,1.177324309362948407e+00,1.261159530641878801e-01,-5.076608331576949462e-01
5.519506671984566459e-01,9.102142792518308489e-02,1.833876766062695118e+00,-3.726294360482789170e+00
-9.898333214862745644e-01,3.959655998795896803e-01,8.577678106916390988e-01,-1.428080159084474499e+00
7.699270244658397155e-01,8.095472579142959368e-01,-1.638131943250906497e+00,2.262865867876795445e+00
9.914953160203631155e-01,1.202554345147552661e+00,-1.130142377070961102e+00,1.701308903474624934e+00
9.141661920873146441e-01,1.543861734817919773e+00,-5.946604223067049055e-01,1.153446065090236949e+00
9.157654255792406772e-01,8.261722518077725397e-01,-1.401713436809963298e+00,1.984183450093543355e+00
-3.528019497643385960e-01,1.420116610031377347e+00,1.935698019791899149e+00,-2.781028731887289052e+00
-9.968940352740934818e-01,1.579739006218249919e+00,9.212454291171963128e-01,-1.491960118171118621e+00
9.959302380263237442e-01,6.345203944999655565e-01,-1.090127470755759109e+00,1.661046262719919842e+00
-4.192424913128642849e-01,1.958540480071637058e+00,-1.907874293874313398e+00,3.574203436575249526e+00
4.001274953187349270e-01,1.299312990471671148e+00,-8.354051508538806736e-02,4.116559590883302477e-01
-8.882792752601281761e-01,1.761996121572262375e+00,1.459303743881259496e+00,-2.048007540635999657e+00
9.596727314015895960e-01,1.111875377617213445e+00,1.281119633971397498e+00,-4.427428387091729256e+00
9.164892421939128120e-01,1.483206214304647386e+00,-1.400059331778209515e+00,1.982377910054284209e+00
9.972405847526754075e-01,1.541088123232730700e+00,1.074237565437869746e+00,-4.638083055397916432e+00
-9.320287571952882155e-01,1.816496758469158035e+00,6.376156794768756964e-01,-1.199971496695738438e+00
2.838495990887695553e-01,3.006995137427406206e-01,-4.113118462578790879e-02,2.878064667945916533e-01
-7.424459201450870349e-01,1.116566848338496953e+00,-1.669906005093188428e+00,3.978306801851587693e+00
6.648777277223549831e-01,8.567570262117125690e-01,1.746952212111831049e+00,-3.868922764749529897e+00
-7.748468125588446886e-01,1.846318042347480537e+00,3.678509534394608371e-01,-8.864727309544617739e-01
9.738606171632310238e-01,2.101893884979983973e-01,1.227146424885910969e+00,-4.483242471600609846e+00
-9.961795757106679527e-01,1.965147777361825554e+00,9.126715800159336256e-01,-1.483356526044566248e+00
9.135793287866795787e-01,1.750902648186592581e+00,-5.933394412858801203e-01,1.152000589474804215e+00
-8.720410166133049090e-01,1.476525631284970608e-01,1.489432799620165948e+00,-2.082235532362665786e+00
-3.949839459270466091e-01,9.819327710809488963e-01,1.918688022377509794e+00,-2.735542277597773353e+00
4.620621418609692221e-01,1.435119000425051805e+00,1.886847550066443890e+00,-3.621911696933740377e+00
6.646532838228351725e-01,1.476303091382112909e+00,-2.528480661180607658e-01,7.270296717312894064e-01
9.638828062679999364e-01,1.812988250475841667e+00,-1.266326746274055726e+00,1.840376448049791280e+00
9.987571708329709974e-01,1.599730871164621870e+00,-1.049840883917920742e+00,1.620657868884427977e+00
-8.860818633594005345e-01,6.218607606881789707e-01,-1.463528781658196998e+00,4.230415455535085911e+00
9.996754739307176507e-01,9.968695717249047572e-01,1.025474434662911438e+00,-4.686911789657959737e+00
9.832109646614394238e-01,1.403571525871708081e+00,-8.175275391476247711e-01,1.387295779519508887e+00
8.111843551355238935e-01,2.768736827287028301e-01,-4.152094888052951793e-01,9.461745436301673973e-01
7.422026766124038000e-01,3.879815952003946578e-01,-3.298245104232896407e-01,8.363511202952427226e-01
-9.390700941393206325e-01,9.620848962197452447e-01,-1.343725702113134801e+00,4.361507511328513331e+00
9.873842434735734530e-01,5.964915974110254204e-01,1.158342526631726432e+00,-4.553377205045439524e+00
9.607766732102781537e-01,1.725118499568189856e+00,-1.277323248601682115e+00,1.851803282553423857e+00
1.841834444379069347e-01,1.172554643041235911e+00,-1.982891885608477622e+00,2.956351624474021111e+00
9.229909439459514642e-02,6.973303954367353619e-01,-4.268672194181921675e-03,9.243065057603808143e-02
-9.999822863702219067e-01,1.697666051208820193e+00,9.940479460869751094e-01,-1.564844237737462951e+00
3.898684119403254544e-01,1.609756897108477691e+00,-1.920870577970177351e+00,2.741103960492214497e+00
6.086066143151960262e-01,1.996709754198539022e+00,1.793472109788235791e+00,-3.795895998043477881e+00
-5.195303805730928648e-01,1.694615376667469642e+00,1.455480214420605822e-01,-5.463012440330524688e-01
1.869403871577271226e-01,8.289130696113593544e-01,-1.762874041973361283e-02,1.880467001202513200e-01
9.671060703709947193e-01,2.549977635399769405e-01,-1.254373443290710988e+00,1.827996107125852587e+00
6.550270980255679110e-01,1.681281816400955753e+00,1.755605386992577621e+00,-3.855811136177245579e+00
-5.444945663473957920e-01,1.195158359207879606e-01,1.838764369306518320e+00,-2.565806249934838412e+00
-7.482284874547078246e-01,7.005424146897083482e-01,3.365588718196315110e-01,-8.453878550735577369e-01
9.176098580271456751e-01,1.839475961542547555e+00,-6.025177381927571130e-01,1.162024916960394227e+00
-4.841809110103526548e-01,1.921532946890201377e+00,-1.874967911076277804e+00,3.647019442500018194e+00
9.000613367507854790e-01,1.281129187042436834e+00,-5.642367729071333660e-01,1.119910251603999374e+00
3.078682083664965874e-01,1.377296633967427075e+00,1.951429012736737745e+00,-3.454544250505256375e+00
-9.832970933026133897e-01,8.490897745104497574e-02,-1.182007764402048577e+00,4.529361043877201176e+00
-3.545243672085920394e-01,1.028960682179095754e+00,-1.935046775864901480e+00,3.503997999052019807e+00
